"Timestamp","FileName","Size","Extension","Entropy","LastAccess","LastWrite"
"2025-05-09 01:25:08","005217.ppt","870400",".ppt","4.948","5/8/2025 4:21:07 PM","5/8/2025 4:21:07 PM"
"2025-05-09 01:25:08","006134.html","21511",".html","5.389","5/8/2025 2:54:00 PM","5/8/2025 2:54:00 PM"
"2025-05-09 01:25:08","005645.txt","36316",".txt","4.94","5/8/2025 12:44:23 PM","1/24/2002 7:50:26 AM"
"2025-05-09 01:25:08","001921.ppt","330240",".ppt","7.626","5/8/2025 2:50:54 PM","5/8/2025 2:50:54 PM"
"2025-05-09 01:25:08","005311.html","10550",".html","5.02","5/8/2025 12:44:22 PM","2/5/2009 9:23:05 PM"
"2025-05-09 01:25:08","008314.html","308",".html","5.091","5/8/2025 2:13:25 PM","5/8/2025 2:13:25 PM"
"2025-05-09 01:25:08","004071.doc","658432",".doc","7.59","5/8/2025 2:52:34 PM","5/8/2025 2:52:34 PM"
"2025-05-09 01:25:08","004532.txt","300352",".txt","4.555","5/8/2025 12:44:17 PM","6/21/2004 6:28:18 AM"
"2025-05-09 01:25:08","000456.html","14048",".html","5.128","5/8/2025 12:43:54 PM","10/27/2008 5:17:38 PM"
"2025-05-09 01:25:08","002940.html","13870",".html","4.945","5/8/2025 12:43:29 PM","8/14/2008 10:36:25 AM"
"2025-05-09 01:25:27","010947.pdf","8325",".pdf","7.365","5/8/2025 12:43:44 PM","4/20/2005 11:30:00 AM"
"2025-05-09 01:25:27","009281.csv","9206",".csv","3.73","5/8/2025 12:43:36 PM","10/23/2006 6:05:40 AM"
"2025-05-09 01:25:27","003853.pdf","250985",".pdf","6.449","5/8/2025 1:50:45 PM","5/8/2025 1:50:45 PM"
"2025-05-09 01:25:27","000475.txt","5131",".txt","3.75","5/8/2025 2:11:59 PM","5/8/2025 2:11:59 PM"
"2025-05-09 01:25:27","007598.gif","5242",".gif","7.92","5/8/2025 12:43:33 PM","8/25/1999 9:33:25 AM"
"2025-05-09 01:25:27","000844.txt","9163",".txt","4.734","5/8/2025 12:43:56 PM","7/24/1997 10:04:51 AM"
"2025-05-09 01:25:27","002978.pdf","714708",".pdf","7.829","5/8/2025 12:43:29 PM","1/3/2008 5:46:43 AM"
"2025-05-09 01:25:28","006396.txt","7399639",".txt","4.538","5/8/2025 12:44:00 PM","11/11/2006 2:30:33 PM"
"2025-05-09 01:25:28","009703.xls","64000",".xls","3.823","5/9/2025 6:34:46 AM","5/9/2025 6:34:46 AM"
"2025-05-09 01:25:28","010274.xls","239104",".xls","4.9","5/8/2025 12:43:41 PM","10/20/2002 3:34:46 PM"
"2025-05-09 01:25:28","002575.txt","1377",".txt","4.664","5/8/2025 1:08:07 PM","5/8/2025 1:08:07 PM"
"2025-05-09 01:25:28","009137.pdf","38308",".pdf","7.616","5/8/2025 2:51:09 PM","5/8/2025 2:51:09 PM"
"2025-05-09 01:25:28","002693.pdf","304542",".pdf","7.988","5/8/2025 12:43:28 PM","3/15/2005 6:48:47 AM"
"2025-05-09 01:25:28","006298.pdf","175254",".pdf","7.915","5/8/2025 12:43:59 PM","4/30/1999 2:34:36 PM"
"2025-05-09 01:25:28","004868.doc","317440",".doc","5.097","5/9/2025 1:14:45 AM","5/9/2025 1:14:45 AM"
"2025-05-09 01:25:28","008502.txt","6479",".txt","4.905","5/8/2025 12:43:49 PM","8/9/2006 2:37:47 PM"
"2025-05-09 01:25:28","009908.doc","45056",".doc","3.685","5/8/2025 12:43:39 PM","11/15/2008 9:42:11 AM"
"2025-05-09 01:25:28","008590.html","24150",".html","5.447","5/8/2025 12:43:49 PM","2/5/2009 10:53:06 PM"
"2025-05-09 01:25:28","010311.html","36825",".html","5.796","5/8/2025 12:43:41 PM","2/5/2009 11:10:18 PM"
"2025-05-09 01:25:28","003363.ppt","64512",".ppt","4.983","5/8/2025 12:44:11 PM","12/13/2001 12:29:14 PM"
"2025-05-09 01:25:28","004058.doc","102912",".doc","4.533","5/8/2025 12:44:14 PM","2/23/2005 3:29:25 PM"
"2025-05-09 01:25:28","005975.html","26500",".html","5.349","5/8/2025 12:44:25 PM","2/5/2009 9:29:54 PM"
"2025-05-09 01:25:28","005504.pdf","481227",".pdf","7.935","5/8/2025 4:24:10 PM","5/8/2025 4:24:10 PM"
"2025-05-09 01:25:28","010173.txt","265265",".txt","3.464","5/8/2025 4:21:44 PM","5/8/2025 4:21:44 PM"
"2025-05-09 01:25:28","006467.ppt","847872",".ppt","7.66","5/8/2025 12:44:01 PM","4/15/2008 7:28:45 PM"
"2025-05-09 01:25:28","010680.ppt","2014720",".ppt","7.869","5/8/2025 12:43:43 PM","7/25/2007 12:14:32 PM"
"2025-05-09 01:25:28","008690.html","64979",".html","5.246","5/8/2025 12:43:49 PM","2/17/2009 3:56:28 PM"
"2025-05-09 01:25:28","001171.txt","309645",".txt","3.882","5/9/2025 6:35:04 AM","5/9/2025 6:35:04 AM"
"2025-05-09 01:25:28","000046.xls","74240",".xls","4.048","5/8/2025 12:43:51 PM","12/17/2008 12:58:03 PM"
"2025-05-09 01:25:28","008438.html","65254",".html","5.325","5/8/2025 12:43:49 PM","2/5/2009 10:52:27 PM"
"2025-05-09 01:25:28","002296.txt","725010",".txt","4.696","5/8/2025 12:43:26 PM","4/23/2008 2:36:51 PM"
"2025-05-09 01:25:28","006641.txt","21670",".txt","4.488","5/8/2025 5:19:45 PM","5/8/2025 5:19:45 PM"
"2025-05-09 01:25:28","004243.txt","90664",".txt","3.583","5/8/2025 12:44:15 PM","2/5/2009 9:14:00 PM"
"2025-05-09 01:25:28","000770.pdf","46927",".pdf","7.252","5/8/2025 12:43:56 PM","9/5/2008 1:31:33 PM"
"2025-05-09 01:25:28","004497.html","18851",".html","5.297","5/8/2025 12:44:16 PM","2/5/2009 9:15:39 PM"
"2025-05-09 01:25:28","002680.doc","7516672",".doc","7.899","5/8/2025 1:53:07 PM","5/8/2025 1:53:07 PM"
"2025-05-09 01:25:28","005331.pdf","1118933",".pdf","7.935","5/8/2025 12:44:22 PM","10/23/2007 12:57:29 PM"
"2025-05-09 01:25:28","000897.jpg","57596",".jpg","6.895","5/8/2025 12:43:56 PM","6/19/2006 11:44:33 AM"
"2025-05-09 01:25:28","007871.jpg","370834",".jpg","7.96","5/8/2025 12:43:34 PM","7/19/2001 5:30:33 AM"
"2025-05-09 01:25:28","000929.txt","356264",".txt","3.732","5/8/2025 12:43:56 PM","7/8/2004 11:27:29 AM"
"2025-05-09 01:25:28","008440.doc","61440",".doc","3.757","5/9/2025 6:36:35 AM","5/9/2025 6:36:35 AM"
"2025-05-09 01:25:28","008973.txt","1116915",".txt","3.844","5/8/2025 12:43:50 PM","1/22/2004 11:39:17 AM"
"2025-05-09 01:25:29","009663.doc","171520",".doc","5.312","5/9/2025 1:16:05 AM","5/9/2025 1:16:05 AM"
"2025-05-09 01:25:29","007731.html","344",".html","5.183","5/8/2025 1:10:21 PM","5/8/2025 1:10:21 PM"
"2025-05-09 01:25:29","004694.xls","217088",".xls","4.358","5/8/2025 12:44:18 PM","11/26/2001 12:03:14 PM"
"2025-05-09 01:25:29","010405.ppt","2063360",".ppt","7.885","5/8/2025 12:43:41 PM","6/23/2008 10:00:05 AM"
"2025-05-09 01:25:29","007478.txt","52951",".txt","4.924","5/9/2025 6:38:25 AM","5/9/2025 6:38:25 AM"
"2025-05-09 01:25:29","000234.jpg","45468",".jpg","7.975","5/8/2025 12:43:53 PM","5/8/2003 12:53:37 PM"
"2025-05-09 01:25:29","010180.txt","501907",".txt","3.504","5/8/2025 12:43:40 PM","9/29/2002 3:12:34 PM"
"2025-05-09 01:25:29","007694.pdf","105896",".pdf","7.916","5/8/2025 12:43:34 PM","2/13/2004 9:36:02 AM"
"2025-05-09 01:25:48","003210.pdf","233038",".pdf","7.961","5/8/2025 4:25:23 PM","5/8/2025 4:25:23 PM"
"2025-05-09 01:25:48","010956.pdf","1903312",".pdf","7.987","5/8/2025 2:10:20 PM","5/8/2025 2:10:20 PM"
"2025-05-09 01:25:48","004734.html","15201",".html","5.282","5/8/2025 12:44:18 PM","8/2/2007 1:20:14 PM"
"2025-05-09 01:25:48","010997.pdf","48606",".pdf","7.621","5/8/2025 2:54:14 PM","5/8/2025 2:54:14 PM"
"2025-05-09 01:25:48","010799.html","60306",".html","4.423","5/8/2025 12:43:44 PM","2/5/2009 11:17:25 PM"
"2025-05-09 01:25:48","004210.html","12132",".html","4.845","5/8/2025 4:25:05 PM","5/8/2025 4:25:05 PM"
"2025-05-09 01:25:48","009613.jpg","7810",".jpg","7.936","5/8/2025 12:43:37 PM","9/23/2005 6:33:00 AM"
"2025-05-09 01:25:48","001070.pdf","87534",".pdf","7.599","5/8/2025 12:44:04 PM","10/16/2007 2:07:17 PM"
"2025-05-09 01:25:48","008813.gif","170749",".gif","7.749","5/8/2025 12:43:50 PM","5/15/2003 9:28:34 AM"
"2025-05-09 01:25:48","009536.pdf","161783",".pdf","7.846","5/8/2025 12:43:37 PM","9/28/2006 12:27:43 PM"
"2025-05-09 01:25:48","007537.html","94174",".html","5.257","5/8/2025 2:32:59 PM","5/8/2025 2:32:59 PM"
"2025-05-09 01:25:48","007970.html","74444",".html","5.244","5/8/2025 12:43:35 PM","2/5/2009 10:49:55 PM"
"2025-05-09 01:25:48","008022.pdf","3438353",".pdf","7.932","5/8/2025 1:52:10 PM","5/8/2025 1:52:10 PM"
"2025-05-09 01:25:48","000027.csv","38637",".csv","4.922","5/8/2025 12:43:51 PM","9/18/2008 1:46:15 PM"
"2025-05-09 01:25:48","004133.pdf","156671",".pdf","7.608","5/9/2025 6:38:07 AM","5/9/2025 6:38:07 AM"
"2025-05-09 01:25:48","008548.jpg","25640",".jpg","7.92","5/8/2025 2:11:31 PM","5/8/2025 2:11:31 PM"
"2025-05-09 01:25:48","003676.pdf","298165",".pdf","7.863","5/8/2025 12:44:13 PM","8/28/2007 5:42:47 AM"
"2025-05-09 01:25:48","004219.txt","7572",".txt","4.623","5/8/2025 12:44:15 PM","10/28/1993 10:08:46 AM"
"2025-05-09 01:25:48","001386.pdf","164474",".pdf","7.617","5/8/2025 12:44:05 PM","11/3/2008 5:27:57 PM"
"2025-05-09 01:25:48","006927.jpg","72367",".jpg","7.979","5/8/2025 2:32:17 PM","5/8/2025 2:32:17 PM"
"2025-05-09 01:25:48","004227.txt","2420",".txt","4.71","5/8/2025 1:07:27 PM","5/8/2025 1:07:27 PM"
"2025-05-09 01:25:48","002058.txt","185193",".txt","4.356","5/8/2025 12:43:25 PM","2/5/2009 5:53:30 PM"
"2025-05-09 01:25:48","005160.pdf","60027",".pdf","7.819","5/8/2025 12:44:20 PM","6/29/2007 12:17:50 PM"
"2025-05-09 01:25:48","006290.pdf","16195",".pdf","7.781","5/8/2025 12:43:59 PM","1/14/2009 7:50:25 AM"
"2025-05-09 01:25:48","005298.gz","147436",".gz","7.988","5/8/2025 2:31:06 PM","5/8/2025 2:31:06 PM"
"2025-05-09 01:25:48","009868.ppt","159744",".ppt","5.949","5/8/2025 12:43:39 PM","12/17/2004 10:07:24 AM"
"2025-05-09 01:25:48","003030.txt","329969",".txt","3.663","5/8/2025 12:44:10 PM","10/6/2008 4:52:00 AM"
"2025-05-09 01:25:48","003575.jpg","50322",".jpg","7.941","5/8/2025 12:44:13 PM","12/10/2002 6:23:10 AM"
"2025-05-09 01:25:48","004354.pdf","199655",".pdf","7.822","5/8/2025 12:44:16 PM","5/22/2008 10:44:35 AM"
"2025-05-09 01:25:48","004773.fits","13022",".fits","5.119","5/8/2025 5:44:59 PM","5/8/2025 5:44:59 PM"
"2025-05-09 01:25:48","000114.doc","19968",".doc","3.961","5/8/2025 2:32:45 PM","5/8/2025 2:32:45 PM"
"2025-05-09 01:25:48","007646.ppt","1243136",".ppt","7.803","5/8/2025 12:43:33 PM","6/14/2006 3:25:14 AM"
"2025-05-09 01:25:48","004311.gif","10002",".gif","7.927","5/8/2025 12:44:16 PM","2/8/2006 5:34:51 AM"
"2025-05-09 01:25:48","006190.jpg","114176",".jpg","7.971","5/8/2025 1:10:59 PM","5/8/2025 1:10:59 PM"
"2025-05-09 01:25:48","001004.ppt","77312",".ppt","4.347","5/8/2025 12:44:04 PM","8/25/2008 10:14:08 AM"
"2025-05-09 01:25:49","002243.html","20646",".html","4.621","5/8/2025 12:43:26 PM","2/5/2009 5:58:49 PM"
"2025-05-09 01:25:49","000865.gz","266182",".gz","7.625","5/8/2025 1:09:05 PM","5/8/2025 1:09:05 PM"
"2025-05-09 01:25:49","001464.doc","71680",".doc","5.905","5/8/2025 1:48:51 PM","5/8/2025 1:48:51 PM"
"2025-05-09 01:25:49","006133.html","11775",".html","5.306","5/8/2025 12:43:59 PM","2/5/2009 9:38:11 PM"
"2025-05-09 01:25:49","003855.pdf","51849",".pdf","7.802","5/8/2025 12:44:14 PM","11/18/2008 3:34:31 AM"
"2025-05-09 01:25:49","002317.pdf","290984",".pdf","7.814","5/9/2025 1:18:03 AM","5/9/2025 1:18:03 AM"
"2025-05-09 01:25:49","005781.pdf","4635",".pdf","7.114","5/8/2025 12:44:24 PM","2/24/2009 10:04:29 PM"
"2025-05-09 01:25:49","007370.png","17007",".png","7.924","5/8/2025 1:06:30 PM","5/8/2025 1:06:30 PM"
"2025-05-09 01:25:49","002880.html","15696",".html","5.055","5/8/2025 12:43:29 PM","2/5/2009 10:10:57 AM"
"2025-05-09 01:25:49","009910.pdf","80746",".pdf","7.639","5/8/2025 2:12:28 PM","5/8/2025 2:12:28 PM"
"2025-05-09 01:25:49","007167.ppt","364544",".ppt","6.899","5/8/2025 12:43:30 PM","2/5/2009 10:17:12 PM"
"2025-05-09 01:25:49","001866.html","307",".html","5.101","5/8/2025 12:44:09 PM","2/5/2009 5:50:39 PM"
"2025-05-09 01:25:49","001815.pdf","530585",".pdf","7.977","5/8/2025 2:13:25 PM","5/8/2025 2:13:25 PM"
"2025-05-09 01:25:49","008163.gif","22944",".gif","7.758","5/8/2025 12:43:47 PM","4/18/2001 9:53:52 AM"
"2025-05-09 01:25:49","005007.pdf","134168",".pdf","7.913","5/8/2025 12:44:20 PM","1/25/2005 10:32:51 AM"
"2025-05-09 01:26:08","008877.pps","2239524",".pps","7.641","5/8/2025 5:22:11 PM","5/8/2025 5:22:11 PM"
"2025-05-09 01:26:08","001363.pdf","49573",".pdf","7.852","5/8/2025 2:52:20 PM","5/8/2025 2:52:20 PM"
"2025-05-09 01:26:08","009979.html","305878",".html","5.31","5/8/2025 1:10:50 PM","5/8/2025 1:10:50 PM"
"2025-05-09 01:26:08","008741.pdf","3748595",".pdf","7.779","5/8/2025 1:08:46 PM","5/8/2025 1:08:46 PM"
"2025-05-09 01:26:08","001645.doc","1452544",".doc","7.403","5/8/2025 2:09:37 PM","5/8/2025 2:09:37 PM"
"2025-05-09 01:26:08","005066.html","3644",".html","5.358","5/8/2025 5:23:43 PM","5/8/2025 5:23:43 PM"
"2025-05-09 01:26:08","003119.html","3433",".html","5.339","5/8/2025 12:44:10 PM","10/31/2007 11:41:11 AM"
"2025-05-09 01:26:08","001905.ppt","109056",".ppt","6.659","5/8/2025 5:42:15 PM","5/8/2025 5:42:15 PM"
"2025-05-09 01:26:08","001855.doc","48676",".doc","3.753","5/8/2025 1:10:21 PM","5/8/2025 1:10:21 PM"
"2025-05-09 01:26:08","004206.html","11912",".html","5.073","5/8/2025 12:44:15 PM","2/5/2009 9:13:54 PM"
"2025-05-09 01:26:08","005063.html","9031",".html","5.201","5/8/2025 12:44:20 PM","2/22/2009 3:08:17 PM"
"2025-05-09 01:26:08","001862.doc","90660",".doc","4.658","5/8/2025 1:07:47 PM","5/8/2025 1:07:47 PM"
"2025-05-09 01:26:08","000171.xls","163328",".xls","5.336","5/8/2025 12:43:52 PM","10/19/2001 10:17:39 AM"
"2025-05-09 01:26:08","001557.txt","16749",".txt","4.658","5/8/2025 12:44:06 PM","1/10/2005 8:35:03 AM"
"2025-05-09 01:26:08","007402.png","4110",".png","7.02","5/8/2025 5:19:26 PM","5/8/2025 5:19:26 PM"
"2025-05-09 01:26:08","010155.txt","847800",".txt","4.808","5/8/2025 12:43:40 PM","7/18/2008 2:07:17 PM"
"2025-05-09 01:26:08","005585.swf","59142",".swf","7.995","5/9/2025 6:36:17 AM","5/9/2025 6:36:17 AM"
"2025-05-09 01:26:08","005686.jpg","45087",".jpg","7.97","5/8/2025 2:51:23 PM","5/8/2025 2:51:23 PM"
"2025-05-09 01:26:08","007756.html","2573",".html","5.5","5/8/2025 12:43:34 PM","6/11/2007 4:55:11 AM"
"2025-05-09 01:26:08","004268.xml","4686",".xml","5.268","5/8/2025 1:06:12 PM","5/8/2025 1:06:12 PM"
"2025-05-09 01:26:08","005349.f","10684",".f","3.839","5/8/2025 12:44:22 PM","3/13/2007 3:22:22 PM"
"2025-05-09 01:26:08","007866.xml","14027",".xml","5.219","5/8/2025 5:23:24 PM","5/8/2025 5:23:24 PM"
"2025-05-09 01:26:08","005944.pdf","1920162",".pdf","7.99","5/8/2025 12:44:25 PM","9/26/2008 9:00:01 AM"
"2025-05-09 01:26:08","004004.gif","12632",".gif","7.972","5/8/2025 2:52:34 PM","5/8/2025 2:52:34 PM"
"2025-05-09 01:26:09","006266.pdf","41612",".pdf","7.608","5/8/2025 12:43:59 PM","9/6/2005 7:18:34 AM"
"2025-05-09 01:26:09","007363.jpg","21406",".jpg","7.966","5/8/2025 12:43:32 PM","7/11/2005 11:52:40 AM"
"2025-05-09 01:26:09","009618.jpg","100111",".jpg","7.971","5/8/2025 12:43:37 PM","2/5/2009 12:28:14 AM"
"2025-05-09 01:26:09","004039.jpg","902484",".jpg","7.976","5/8/2025 5:42:15 PM","5/8/2025 5:42:15 PM"
"2025-05-09 01:26:09","007246.xls","18944",".xls","2.885","5/8/2025 12:43:31 PM","12/8/2000 9:57:44 AM"
"2025-05-09 01:26:09","007372.pdf","6971720",".pdf","7.986","5/9/2025 1:14:45 AM","5/9/2025 1:14:45 AM"
"2025-05-09 01:26:09","004855.jpg","458462",".jpg","7.951","5/8/2025 1:10:40 PM","5/8/2025 1:10:40 PM"
"2025-05-09 01:26:09","010594.jpg","63879",".jpg","7.663","5/8/2025 12:43:43 PM","9/18/2006 12:49:48 PM"
"2025-05-09 01:26:09","003470.html","13612",".html","4.715","5/8/2025 2:51:37 PM","5/8/2025 2:51:37 PM"
"2025-05-09 01:26:09","007326.txt","7739",".txt","5.12","5/9/2025 1:15:25 AM","5/9/2025 1:15:25 AM"
"2025-05-09 01:26:09","002986.pdf","4959235",".pdf","7.597","5/8/2025 12:43:30 PM","11/30/2006 8:25:07 AM"
"2025-05-09 01:26:09","009001.pdf","1292445",".pdf","7.967","5/8/2025 5:41:20 PM","5/8/2025 5:41:20 PM"
"2025-05-09 01:26:09","006651.txt","8128",".txt","4.959","5/8/2025 12:44:01 PM","2/19/2003 7:30:37 AM"
"2025-05-09 01:26:09","000313.ppt","154148",".ppt","5.999","5/9/2025 6:35:04 AM","5/9/2025 6:35:04 AM"
"2025-05-09 01:26:09","010966.html","6743",".html","5.226","5/8/2025 12:43:44 PM","2/5/2009 11:17:55 PM"
"2025-05-09 01:26:09","009951.xls","32256",".xls","3.129","5/8/2025 12:43:39 PM","7/21/2008 12:40:29 PM"
"2025-05-09 01:26:09","007407.png","4110",".png","7.02","5/8/2025 12:43:32 PM","2/5/2009 10:21:47 PM"
"2025-05-09 01:26:09","006077.xls","24576",".xls","3.347","5/8/2025 12:43:58 PM","3/14/2005 1:21:03 PM"
"2025-05-09 01:26:09","002150.doc","256000",".doc","5.106","5/8/2025 2:11:45 PM","5/8/2025 2:11:45 PM"
"2025-05-09 01:26:09","005586.html","18388",".html","4.89","5/8/2025 2:54:14 PM","5/8/2025 2:54:14 PM"
"2025-05-09 01:26:09","010640.pdf","1096990",".pdf","7.361","5/8/2025 1:48:08 PM","5/8/2025 1:48:08 PM"
"2025-05-09 01:26:09","010595.html","14033",".html","4.994","5/8/2025 12:43:43 PM","8/12/2008 11:53:24 AM"
"2025-05-09 01:26:09","000892.html","18395",".html","5.183","5/8/2025 12:43:56 PM","10/16/2000 6:25:13 AM"
"2025-05-09 01:26:09","002415.pdf","284256",".pdf","7.749","5/8/2025 12:43:27 PM","2/25/2005 11:42:03 AM"
"2025-05-09 01:26:09","005754.pdf","92111",".pdf","7.86","5/8/2025 1:10:21 PM","5/8/2025 1:10:21 PM"
"2025-05-09 01:26:09","001269.pdf","455235",".pdf","7.967","5/8/2025 12:44:05 PM","10/25/2004 2:56:14 PM"
"2025-05-09 01:26:28","000710.ppt","4036608",".ppt","7.935","5/8/2025 12:43:55 PM","11/28/2006 9:07:52 AM"
"2025-05-09 01:26:28","002760.html","14984",".html","5.252","5/8/2025 1:51:56 PM","5/8/2025 1:51:56 PM"
"2025-05-09 01:26:28","002273.txt","1401",".txt","4.825","5/8/2025 12:43:26 PM","2/23/1999 9:06:51 AM"
"2025-05-09 01:26:28","000472.txt","61630",".txt","5.459","5/8/2025 12:43:54 PM","10/30/2008 8:22:50 AM"
"2025-05-09 01:26:28","005249.pdf","280079",".pdf","7.683","5/8/2025 12:44:21 PM","3/17/2008 10:04:10 AM"
"2025-05-09 01:26:29","009482.xls","69120",".xls","4.278","5/8/2025 12:43:37 PM","3/20/2003 8:05:28 AM"
"2025-05-09 01:26:29","005972.html","34888",".html","5.415","5/8/2025 12:44:25 PM","2/5/2009 9:29:51 PM"
"2025-05-09 01:26:29","009399.ppt","1368576",".ppt","7.838","5/8/2025 4:24:28 PM","5/8/2025 4:24:28 PM"
"2025-05-09 01:26:29","003408.pdf","544121",".pdf","7.966","5/8/2025 5:21:53 PM","5/8/2025 5:21:53 PM"
"2025-05-09 01:26:29","008391.pdf","55478",".pdf","7.065","5/8/2025 12:43:48 PM","3/6/2008 11:03:55 AM"
"2025-05-09 01:26:29","005240.pdf","595934",".pdf","7.908","5/8/2025 1:08:07 PM","5/8/2025 1:08:07 PM"
"2025-05-09 01:26:29","000633.xls","3922944",".xls","4.412","5/8/2025 12:43:55 PM","4/23/2008 3:07:38 PM"
"2025-05-09 01:26:29","004675.pdf","142960",".pdf","7.945","5/8/2025 2:29:54 PM","5/8/2025 2:29:54 PM"
"2025-05-09 01:26:29","008737.pdf","822208",".pdf","7.421","5/9/2025 1:19:22 AM","5/9/2025 1:19:22 AM"
"2025-05-09 01:26:29","002984.html","44706",".html","5.333","5/8/2025 2:53:03 PM","5/8/2025 2:53:03 PM"
"2025-05-09 01:26:29","009850.ppt","1441280",".ppt","7.904","5/8/2025 12:43:39 PM","10/12/2005 10:32:15 AM"
"2025-05-09 01:26:29","009021.html","5243",".html","4.583","5/8/2025 5:20:21 PM","5/8/2025 5:20:21 PM"
"2025-05-09 01:26:29","001846.txt","176510",".txt","4.854","5/8/2025 2:09:23 PM","5/8/2025 2:09:23 PM"
"2025-05-09 01:26:29","008742.jpg","11243",".jpg","7.95","5/8/2025 5:44:41 PM","5/8/2025 5:44:41 PM"
"2025-05-09 01:26:29","009052.pdf","495452",".pdf","7.861","5/8/2025 12:43:35 PM","3/6/2007 1:56:40 AM"
"2025-05-09 01:26:29","008876.xls","1717248",".xls","4.88","5/9/2025 1:15:05 AM","5/9/2025 1:15:05 AM"
"2025-05-09 01:26:29","001625.doc","263680",".doc","6.729","5/8/2025 4:23:33 PM","5/8/2025 4:23:33 PM"
"2025-05-09 01:26:29","008628.xml","25231",".xml","5.305","5/8/2025 1:51:13 PM","5/8/2025 1:51:13 PM"
"2025-05-09 01:26:29","010865.xml","41103",".xml","5.146","5/8/2025 12:43:44 PM","4/3/2006 8:05:26 PM"
"2025-05-09 01:26:29","003496.html","275313",".html","4.848","5/8/2025 12:44:12 PM","7/29/1999 4:21:52 PM"
"2025-05-09 01:26:29","003691.pdf","206060",".pdf","7.92","5/8/2025 12:44:13 PM","10/10/2008 7:20:35 AM"
"2025-05-09 01:26:29","000131.doc","566820",".doc","5.514","5/8/2025 1:09:15 PM","5/8/2025 1:09:15 PM"
"2025-05-09 01:26:29","002380.doc","3911204",".doc","7.966","5/8/2025 4:23:52 PM","5/8/2025 4:23:52 PM"
"2025-05-09 01:26:29","007242.xls","29184",".xls","4.047","5/8/2025 12:43:31 PM","11/15/2002 5:06:42 PM"
"2025-05-09 01:26:29","004123.pdf","2043364",".pdf","7.988","5/8/2025 12:44:15 PM","12/29/2008 12:27:52 PM"
"2025-05-09 01:26:29","009589.txt","2268",".txt","4.817","5/8/2025 12:43:37 PM","8/2/2001 3:31:15 PM"
"2025-05-09 01:26:29","010228.xls","29184",".xls","2.633","5/8/2025 12:43:40 PM","2/6/2009 1:47:26 PM"
"2025-05-09 01:26:29","003680.pdf","41607",".pdf","7.441","5/9/2025 6:36:35 AM","5/9/2025 6:36:35 AM"
"2025-05-09 01:26:29","001187.txt","3885",".txt","5.11","5/8/2025 12:44:05 PM","4/30/1999 5:43:59 AM"
"2025-05-09 01:26:29","006420.pdf","201069",".pdf","7.962","5/8/2025 12:44:00 PM","7/23/2007 1:58:05 PM"
"2025-05-09 01:26:29","002644.jpg","13518",".jpg","7.958","5/8/2025 4:22:57 PM","5/8/2025 4:22:57 PM"
"2025-05-09 01:26:29","005322.html","98",".html","5.284","5/8/2025 2:29:11 PM","5/8/2025 2:29:11 PM"
"2025-05-09 01:26:29","007707.pdf","775938",".pdf","7.139","5/8/2025 12:43:34 PM","6/16/2005 11:05:27 AM"
"2025-05-09 01:26:29","007772.html","15627",".html","5.453","5/9/2025 6:36:35 AM","5/9/2025 6:36:35 AM"
"2025-05-09 01:26:29","009570.unk","5407",".unk","4.661","5/8/2025 12:43:37 PM","1/30/2009 7:06:01 AM"
"2025-05-09 01:26:29","007022.html","645",".html","5.115","5/8/2025 12:43:30 PM","2/13/2007 7:38:28 AM"
"2025-05-09 01:26:30","004957.txt","193640",".txt","4.635","5/8/2025 2:30:37 PM","5/8/2025 2:30:37 PM"
"2025-05-09 01:26:30","001763.txt","278917",".txt","4.758","5/8/2025 12:44:08 PM","6/19/2002 10:41:11 AM"
"2025-05-09 01:26:30","005922.txt","204496",".txt","4.046","5/8/2025 12:44:24 PM","5/22/2006 8:48:59 AM"
"2025-05-09 01:26:30","002256.html","9260",".html","5.267","5/8/2025 1:07:57 PM","5/8/2025 1:07:57 PM"
"2025-05-09 01:26:30","007507.pdf","3140585",".pdf","7.962","5/8/2025 2:12:14 PM","5/8/2025 2:12:14 PM"
"2025-05-09 01:26:30","000199.html","58983",".html","5.365","5/8/2025 12:43:53 PM","2/5/2009 5:13:33 PM"
"2025-05-09 01:26:30","010833.txt","17992",".txt","5.089","5/8/2025 12:43:44 PM","1/3/2006 6:10:53 AM"
"2025-05-09 01:26:30","000228.txt","934915",".txt","4.987","5/8/2025 12:43:53 PM","7/16/2003 12:05:23 PM"
"2025-05-09 01:26:30","001175.doc","33792",".doc","2.574","5/9/2025 1:18:03 AM","5/9/2025 1:18:03 AM"
"2025-05-09 01:26:49","002477.pdf","956534",".pdf","7.899","5/8/2025 5:20:21 PM","5/8/2025 5:20:21 PM"
"2025-05-09 01:26:49","006903.txt","41380",".txt","4.012","5/9/2025 1:19:22 AM","5/9/2025 1:19:22 AM"
"2025-05-09 01:26:49","009965.html","3762",".html","5.406","5/8/2025 1:06:02 PM","5/8/2025 1:06:02 PM"
"2025-05-09 01:26:49","004730.html","4226",".html","4.703","5/8/2025 1:50:02 PM","5/8/2025 1:50:02 PM"
"2025-05-09 01:26:49","007196.pdf","165367",".pdf","7.47","5/8/2025 12:43:31 PM","1/5/2009 11:37:42 PM"
"2025-05-09 01:26:49","000296.ppt","157696",".ppt","4.493","5/8/2025 12:43:53 PM","2/16/2006 9:55:00 AM"
